time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,9,3,35.0,12.0
2025-08-12 00:00:00+00:00,13,4,31.0,16.0
2025-08-13 00:00:00+00:00,9,3,15.0,7.0
2025-08-14 00:00:00+00:00,11,5,17.0,9.0
2025-08-15 00:00:00+00:00,17,6,15.0,5.0
2025-08-16 00:00:00+00:00,10,4,2.0,2.0
2025-08-17 00:00:00+00:00,12,6,,
2025-08-18 00:00:00+00:00,9,3,36.0,18.0
2025-08-19 00:00:00+00:00,17,7,33.0,6.0
2025-08-20 00:00:00+00:00,18,7,25.0,7.0
2025-08-21 00:00:00+00:00,12,6,24.0,11.0
2025-08-22 00:00:00+00:00,10,3,12.0,7.0
2025-08-23 00:00:00+00:00,9,3,13.0,4.0
2025-08-24 00:00:00+00:00,1,1,5.0,4.0
