referrer,views_total,views_unique
Google,107,35
github.com,16,10
Baidu,5,1
Bing,3,3
chatgpt.com,3,2
sciencedirect.com,2,2
static-content.springer.com,2,2
ecosia.org,2,1
frontiersin.org,1,1
nature.com,1,1
