referrer,views_total,views_unique
Google,95,36
github.com,13,5
sciencedirect.com,9,2
search.brave.com,8,1
nature.com,7,3
Bing,5,3
chatgpt.com,4,4
cn.bing.com,1,1
comscan.readthedocs.io,1,1
neurostars.org,1,1
