referrer,views_total,views_unique
Google,84,40
github.com,34,9
pypi.org,19,2
cn.bing.com,13,4
pdf.sciencedirectassets.com,9,1
sciencedirect.com,5,3
Bing,3,3
career.programmers.co.kr,2,1
nature.com,1,1
mail.google.com,1,1
