referrer,views_total,views_unique
Google,60,44
github.com,14,4
cn.bing.com,14,2
sciencedirect.com,12,8
DuckDuckGo,6,4
neurostars.org,5,1
search.brave.com,3,2
chatgpt.com,2,1
ecosia.org,1,1
pdf.sciencedirectassets.com,1,1
