referrer,views_total,views_unique
Google,84,25
ecosia.org,12,1
sciencedirect.com,5,4
github.com,5,3
chatgpt.com,3,2
Bing,3,1
neurostars.org,2,2
arc.net,1,1
frontiersin.org,1,1
nature.com,1,1
