referrer,views_total,views_unique
Google,57,37
github.com,34,9
sciencedirect.com,10,4
Bing,2,1
chatgpt.com,2,1
centilebrain.org,1,1
link.springer.com,1,1
statics.teams.cdn.office.net,1,1
