referrer,views_total,views_unique
Google,93,34
Bing,17,7
neurostars.org,9,2
chatgpt.com,6,5
github.com,6,3
sciencedirect.com,5,3
statics.teams.cdn.office.net,2,2
pypi.org,2,2
medium.com,1,1
link.springer.com,1,1
